,article_num,title,topic_abs,topic_url,viewnum,jsonurls
543,31.0,5G时代来临，你觉得我们的生活会产生什么样的变化？,5G的速度大概是4G的十倍，4G的产生影响了无现金支付、全民视频直播的出现和迅速发展，一定程度上改变了我们的生活方式。你觉得5G的出现又会催生什么样的变化呢？,https://www.douban.com/gallery/topic/79123/,71168.0,https://m.douban.com/rexxar/api/v2/gallery/topic/79123
544,10.0,5G时代带给我们的变化,"·工信部已正式发放5G商用牌照，前段时间在网上“火”了一波的5G时代即将到来，最主要的概念是“万物互联”，不仅仅是网速提高。
,·想听听豆友们有什么样的见解，生活上会有哪些“巨变”呢，一起预测未来，防止措手不及。",https://www.douban.com/gallery/topic/78931/,2867.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78931
545,36.0,我们为什么不能一味地追求科学进步？,一起来探讨科学技术发展与伦理道德之间的关系。,https://www.douban.com/gallery/topic/78117/,117854.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78117
546,37.0,远离电子设备30天计划,"一起来践行《数字极简主义》一书中的digital declutter（数字清理），成为一个数字极简主义者。
,希望我们在远离数字设备的30天内，找到自己真正认为有价值的事，并以此为出发点，合理使用一切科技。
,Let's live a focused life in an annoying world!",https://www.douban.com/gallery/topic/78138/,13504.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78138
547,59.0,那些反人类的科技产品,科技产品更新换代，却并不总是能造福我们的生活，你认为有哪些科技产品称得上是反人类的？,https://www.douban.com/gallery/topic/78134/,526442.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78134
548,29.0,你期待什么解放劳动力的发明？,家务机器人，会买菜会配菜能炒菜能够收晾整理叠放衣服的那种。,https://www.douban.com/gallery/topic/75659/,1340.0,https://m.douban.com/rexxar/api/v2/gallery/topic/75659
549,30.0,生活中你很想要但还是没有的一样产品,有没有在生活中 在做件事时 会想 如果有一个…就好了,https://www.douban.com/gallery/topic/70793/,56478.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70793
550,434.0,人类首张黑洞照片发布,北京时间4月10日21点整，“事件视界望远镜”项目（EHT）将发布第一个重大成果：具有历史性意义的第一张黑洞照片。拍到黑洞照片意味着什么？关于黑洞你有过怎样的想象和理解？欢迎参与讨论。,https://www.douban.com/gallery/topic/65743/,4284459.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65743
551,15.0,身边的“人工智能”,人工智能（AI）是当前技术热点。但是如今，这一尖端技术概念被大批厂商滥用，任何算法都能被冠以“人工智能”的名号。你身边有什么号称“人工智能”，但其实并不相关，甚至令人啼笑皆非的技术？,https://www.douban.com/gallery/topic/64801/,1959.0,https://m.douban.com/rexxar/api/v2/gallery/topic/64801
552,60.0,假如三十年后人类获得永生，你会怎样生活,假如三十年后科技全方面地发生重大突破，超人工智能时代来临，生物基因实现了人类永生的理想，人类的社会生活面貌将变成什么样？,https://www.douban.com/gallery/topic/64005/,32373.0,https://m.douban.com/rexxar/api/v2/gallery/topic/64005
553,37.0,AI的蠢萌瞬间,AI已经慢慢走进我们的生活，比如APP，家电，购物场所等等。在与TA打交道的过程中，常常出现蠢萌爆笑的瞬间，来晒出你遇到的AI趣事吧！,https://www.douban.com/gallery/topic/59020/,116641.0,https://m.douban.com/rexxar/api/v2/gallery/topic/59020
554,22.0,假如你是科学家，最想发明什么当代没有的东西？,大家来讨论一下你们灵光一现的高光时刻。比如我最想发明:投梦仪，水陆两用拖鞋(洗澡不用特意去换一双凉拖) 自动牙刷可以自动接泡沫。,https://www.douban.com/gallery/topic/58880/,1528.0,https://m.douban.com/rexxar/api/v2/gallery/topic/58880
555,6.0,那些改变你看电影方式的高科技,"随着时代发展，电影的传播方式不断发生着变化，有着百年历史的电影院大屏幕仍然在经历着3D、IMAX、120帧、4K这样的技术革新，而以Netflix为代表的流媒体也日渐崛起，走进观众的视野甚至奥斯卡殿堂。
,那么有哪些技术、硬件设备或者软件和app以改变了你或者正在逐渐改变你看电影的方式呢？",https://www.douban.com/gallery/topic/58002/,14596.0,https://m.douban.com/rexxar/api/v2/gallery/topic/58002
556,546.0,全球首例基因编辑婴儿诞生，你怎么看？,据报道，世界首例能免疫艾滋病的基因编辑婴儿于11月诞生，南方科技大学副教授贺建奎领导该实验。消息发布后不久，国内122位科学家发表联合声明表示强烈谴责，称实验存在严重的生命伦理问题。同时，这项研究也将中国基因编辑研究的伦理问题推到国际学术界的怀疑目光之下。你怎么看？,https://www.douban.com/gallery/topic/36788/,422274.0,https://m.douban.com/rexxar/api/v2/gallery/topic/36788
557,27.0,工作学习中你用什么工具记录所思所学？,"我学习的时候用的forest；
,记录东西用有道云笔记，但感觉分类杂乱；
,微信偶尔收藏日记。
,有没有一种读书笔记，代码，所想所思都能方便录入和查看的地方呢？",https://www.douban.com/gallery/topic/34901/,15420.0,https://m.douban.com/rexxar/api/v2/gallery/topic/34901
558,24.0,有哪些app的设计细节让你感到惊艳？,iPhone会动的时钟？,https://www.douban.com/gallery/topic/35028/,65680.0,https://m.douban.com/rexxar/api/v2/gallery/topic/35028
559,45.0,值得推荐又相对冷门的手机app,如夸克浏览器，precreate,https://www.douban.com/gallery/topic/35003/,125586.0,https://m.douban.com/rexxar/api/v2/gallery/topic/35003
560,6918.0,豆瓣夏日手写短诗会,"你可曾体会到那些独属于夏天的诗意与灵光？罗伯特·瓦尔泽曾说：“在夏天，我们吃绿豆，桃，樱桃和甜瓜。在各种意义上都漫长且愉快。”瓜果的香甜味道、昆虫们协奏曲般的鸣叫、电风扇吹送的风的温度、日光透过浓郁树叶的颜色、水草在柔波中晃荡的姿态……你的夏天会是一首怎样的诗？
,豆瓣话题特发起话题活动“豆瓣夏日手写短诗会”，邀请豆友们来手写一首夏日主题的原创短诗。我们在炎热与忧郁的夏天，无法停止写诗。",https://www.douban.com/gallery/topic/84160/,5369833.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84160
561,39.0,艺术家们的爱情故事,艺术家谈起恋爱来，和普通人有什么不一样呢？,https://www.douban.com/gallery/topic/87470/,451758.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87470
562,10.0,镜头下的传统文化设计元素,祥云、水墨、仙鹤、剪纸图腾……都是中国传统文化的象征，你曾在大街小巷的哪里见过“中国风”的元素呢？,https://www.douban.com/gallery/topic/88658/,20832.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88658
563,2101.0,看展记,看展的可能性如此丰富：探访美术馆、博物馆、画廊，漫步街头巷尾的艺术角落，偶遇一面墙、一方土……或者，来这里，与豆友一起看遍世界各地的展览。,https://www.douban.com/gallery/topic/553/,2376084.0,https://m.douban.com/rexxar/api/v2/gallery/topic/553
564,1355.0,喂你些诗,"规则:
,1.“喂你些诗”中的你，必有所指；
,2.“喂你些诗”中的诗，必是原创；
,好了，大家开喂吧。",https://www.douban.com/gallery/topic/76496/,1724488.0,https://m.douban.com/rexxar/api/v2/gallery/topic/76496
565,867.0,视频·我在跳舞的时候最快乐,"你也喜欢跳舞吗？
,会跟随音乐跳上一段吗？",https://www.douban.com/gallery/topic/56140/,4631669.0,https://m.douban.com/rexxar/api/v2/gallery/topic/56140
566,219.0,文学艺术作品中的物哀之美,"物哀（もののあわれ、物の哀れ、mono no aware）是日本平安时代的王朝文学上重要的文学审美理念之一。
,物哀的含义比悲哀广。叶渭渠指出：“‘物哀’除了作为悲哀、悲伤、悲惨的解释外，还包括哀怜、同情、感动、壮美的意思。”“在美的形态上‘哀’已经不是悲哀的同义语，因而本居宣长将这种‘哀’的感动称作‘物哀’。”“对日本文艺中的‘物哀美’，不能简单地理解为‘悲哀美’。悲哀只是‘物哀’中的一种情绪，而这种情绪所包含的同情，意味着对他人悲哀的共鸣，乃至对世相悲哀的共鸣。”
,你曾在文学或艺术作品中感受过物哀之美吗？",https://www.douban.com/gallery/topic/81788/,892386.0,https://m.douban.com/rexxar/api/v2/gallery/topic/81788
567,39.0,你看过哪些非常有哲理的漫画,非常好的漫画故事内容的都可以,https://www.douban.com/gallery/topic/75561/,399611.0,https://m.douban.com/rexxar/api/v2/gallery/topic/75561
568,2057.0,看展的人,你在看展，看展的人也在看你。,https://www.douban.com/gallery/topic/59076/,7088265.0,https://m.douban.com/rexxar/api/v2/gallery/topic/59076
569,71.0,逛美术馆,当你在逛美术馆时你在看什么,https://www.douban.com/gallery/topic/551/,90410.0,https://m.douban.com/rexxar/api/v2/gallery/topic/551
571,735.0,我钟爱的油画作品,一人一幅中意的油画。,https://www.douban.com/gallery/topic/65331/,5097524.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65331
572,176.0,我眼中的雕塑之美,,https://www.douban.com/gallery/topic/65330/,3154141.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65330
574,75.0,艺术展上你过目难忘的作品,,https://www.douban.com/gallery/topic/59215/,29075.0,https://m.douban.com/rexxar/api/v2/gallery/topic/59215
575,440.0,美术作品中的女性之美,女性，是绘画、雕塑等美术作品中的一个永恒的主题。你看过哪些令你印象深刻的、表现女性之美的美术作品？聊聊它们为什么打动你吧。,https://www.douban.com/gallery/topic/57126/,7929084.0,https://m.douban.com/rexxar/api/v2/gallery/topic/57126
576,441.0,孩子们写的诗,“最终，诗人像孩子和诗人的孩子。”,https://www.douban.com/gallery/topic/55062/,11403838.0,https://m.douban.com/rexxar/api/v2/gallery/topic/55062
577,485.0,逛博物馆的时候，哪一件展品令你印象最深刻？,逛博物馆的时候，哪一件展品令你印象最深刻？,https://www.douban.com/gallery/topic/5017/,304717.0,https://m.douban.com/rexxar/api/v2/gallery/topic/5017
579,12.0,在博物馆遇到自己的“前世”,说说那些你和名画或雕塑撞脸的经历。,https://www.douban.com/gallery/topic/91178/,3439.0,https://m.douban.com/rexxar/api/v2/gallery/topic/91178
580,3.0,让你印象深刻的一场艺术展览,艺术展览逐渐在城市中流行，进入人们的生活。有哪些艺术展览让你驻足观看念念不忘？启发了你的灵感？又或者是让你获得了美的享受？,https://www.douban.com/gallery/topic/86374/,,https://m.douban.com/rexxar/api/v2/gallery/topic/86374
584,1.0,得过司汤达综合征的体验,狂轰滥炸式欣赏大量艺术作品，美感刺激强烈，之后身心出现疾病，极度不适。我个人体验是有点像咖啡因中毒，也像低血糖,https://www.douban.com/gallery/topic/85193/,233.0,https://m.douban.com/rexxar/api/v2/gallery/topic/85193
585,5.0,令你感觉到艺术源于生活的时刻,,https://www.douban.com/gallery/topic/84651/,688.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84651
588,15.0,对你而言纹身的意义是什么？,越来越多的人想要纹身，甚至有人纹上瘾，可是大多数人往往报以“想要一个纹身”，却不知道纹什么图案，而在网上草草选择一个“好看”的图案似乎又缺少了一些什么，像是没有情感的物件，担心未来有一天对这个“物件”感到后悔。你为什么想要纹身呢？你的纹身有什么意义呢？,https://www.douban.com/gallery/topic/84570/,1049.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84570
589,6.0,给你喜欢的书重新设计一款封面,用艺术设计语言表达你对这本书的理解和喜爱,https://www.douban.com/gallery/topic/84114/,93265.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84114
591,3.0,那些有名的中国设计师,平面设计、网页设计、环境设计、GUI设计、插画设计、动漫设计、产品设计、建筑设计、工业设计、服装设计……你知道哪些著名的中国设计师？,https://www.douban.com/gallery/topic/82381/,6509.0,https://m.douban.com/rexxar/api/v2/gallery/topic/82381
592,17.0,那些话剧中值得回味的台词,每个曾坐在黑暗剧场的文艺青年，都有过被台词打动的瞬间。《暗恋桃花源》中那句“之凡，这些年......你有没有想过我？”每次听到还是会不可遏制地泪流满面。那些让你回味的话剧台词都是什么？我们将在参与话题的豆友中，选出1位送上全套《赖声川剧作集》，另选出9位随机赠送剧作集中的一本及票据夹。,https://www.douban.com/gallery/topic/82235/,3212.0,https://m.douban.com/rexxar/api/v2/gallery/topic/82235
595,4.0,你所受到的美育,,https://www.douban.com/gallery/topic/81284/,3162.0,https://m.douban.com/rexxar/api/v2/gallery/topic/81284
596,1.0,你发现过哪些具备艺术性的蔬菜瓜果？,洞察力的较高的人善于发现生活中有趣的细节，而热爱生活的人又尝尝跟蔬菜瓜果打交道。那么你在日常生活中又见过哪些带有奇妙图案，或者奇形怪状的果蔬呢？你给它们拍写真了吗？,https://www.douban.com/gallery/topic/81154/,,https://m.douban.com/rexxar/api/v2/gallery/topic/81154
597,6.0,我最喜爱的国画作品,,https://www.douban.com/gallery/topic/81003/,1397.0,https://m.douban.com/rexxar/api/v2/gallery/topic/81003
598,99.0,一人一首三行诗,"“写得好不好倒还是其次，难道你就不想写点东西吗？”
,精悍的三行诗——就像速写，用来抓住某个瞬间，再适合不过了。",https://www.douban.com/gallery/topic/79467/,15794.0,https://m.douban.com/rexxar/api/v2/gallery/topic/79467
599,302.0,游戏中的“意识”有多重要,游戏中常说的“意识”，指的是玩家的大局观和对游戏的理解能力。很多玩家在打《王者荣耀》的时候，都会强调“意识”的重要性。请结合你的游戏经验一起来谈谈，游戏意识有多重要？,https://www.douban.com/gallery/topic/88909/,110089.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88909
600,212.0,你见过哪些新奇好玩的游戏跨界合作？,一些好玩有趣的品牌跨界合作，往往能给人带来耳目一新的感受。游戏作为年轻、活跃的娱乐品类，不断玩出各种令人意想不到的跨界新花样。以《王者荣耀》为例，就曾跨界国际知名品牌打造联名口红爆款产品。可以分享下你最欣赏的《王者荣耀》跨界合作是什么？你还知道国内外有哪些新奇好玩的跨界合作？,https://www.douban.com/gallery/topic/88910/,14939.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88910
601,223.0,那些充满故事的游戏音乐,游戏音乐是游戏中一项不可或缺的勾勒故事线的技艺，也是通过声音帮助游戏提升玩家游戏感受的方式。《王者荣耀》恢弘的BGM，描绘出英雄对战的史诗故事；各式英雄主打歌，将不同英雄的人物故事用音乐娓娓道来；当一首游戏音乐响起的瞬间，或会勾起你一段与游戏、与队友难忘的故事。请一起来聊聊那些充满故事的游戏音乐，它唤起了你的哪些回忆或联想呢？,https://www.douban.com/gallery/topic/88908/,7634.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88908
602,30.0,如果把游戏改编成电影，你最想看什么？,从小到大有无数陪伴过我们的游戏，如果把游戏改编成电影，你最想看什么？,https://www.douban.com/gallery/topic/88679/,17437.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88679
603,552.0,那些堪称艺术的游戏作品,绘画是艺术，文学是艺术，音乐是艺术，电影是艺术，那么集绘画、文学、音乐、电影为一体的游戏可被称之为“第九艺术”么？如果是的话，它又有那些代表作呢？,https://www.douban.com/gallery/topic/83965/,1371403.0,https://m.douban.com/rexxar/api/v2/gallery/topic/83965
604,1021.0,玩哪些游戏时会感受到强烈的孤独感？,游戏给人带来不同的感受，有些给人带来的感受则会显得很独特。来说说那些给你带来强烈孤独感的，为什么这个游戏你却只愿意自己一个人玩。,https://www.douban.com/gallery/topic/85348/,1421950.0,https://m.douban.com/rexxar/api/v2/gallery/topic/85348
605,37.0,你沉迷游戏的理由,你认为有哪些原因使你对某个游戏欲罢不能。,https://www.douban.com/gallery/topic/86024/,22940.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86024
606,29.0,我的红白机回忆,80年代到千禧年前后，盗版游戏机和盒带曾风靡中国的城乡地区，对青少年产生巨大的影响。忍者神龟、超级玛丽、魂斗罗、马戏团……在课业没那么繁重的暑假，你顶着烈日跑到朋友家串门，为的是坐在他家的地板上拿起其中一个手柄，在电视机屏幕上度过整个下午。暑假、朋友和游戏机，你有类似的回忆吗？,https://www.douban.com/gallery/topic/86672/,299992.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86672
607,2.0,密室见闻,"作为一项风靡于各大城市的新兴娱乐项目，密室逃脱因为其沉浸式体验与解谜通关式玩法而在年轻人中广受欢迎，最近的一档综艺节目更是提升了这一娱乐项目的热度。
,欢迎各位密室发烧友们在这里分享逃出过程中发生的有趣故事。",https://www.douban.com/gallery/topic/84562/,,https://m.douban.com/rexxar/api/v2/gallery/topic/84562
608,11.0,当我与多年前沉迷的游戏重逢时,,https://www.douban.com/gallery/topic/84945/,426.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84945
609,186.0,你玩过的第一个电脑游戏是什么？,毕竟第九艺术，游戏对人的成长塑造也有着重要的作用啊。,https://www.douban.com/gallery/topic/80249/,40342.0,https://m.douban.com/rexxar/api/v2/gallery/topic/80249
610,9.0,游戏中那些让你感到震撼的场景,例如x3中浩瀚的宇宙空间，其他战争游戏的恢宏场面,https://www.douban.com/gallery/topic/79753/,761.0,https://m.douban.com/rexxar/api/v2/gallery/topic/79753
611,21.0,令你“心碎”的游戏人物之死,虽然是虚拟的人物，但“他”“她”或者是“它”的离去，是否会让你难过而又心碎呢？,https://www.douban.com/gallery/topic/78886/,17735.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78886
612,24.0,令你印象深刻的一部galgame,galgame是一个小圈子，学生时代入坑的我，心智还未成熟，gal对我的人生观起到一定的引导作用，相应大多数玩家都有被gal所构造的世界，描绘的人物之间的感情，回转曲折的剧情所触动，谈一谈令你印象深刻的一部吧。,https://www.douban.com/gallery/topic/78171/,128948.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78171
613,26.0,消除游戏消除了什么？,我不得不沉迷于消除游戏的一千个理由。,https://www.douban.com/gallery/topic/78123/,5092.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78123
614,74.0,令你印象深刻的游戏截图,游戏中的每一帧画面都可能因剧情走向或个人情感而变得独有一番见解，现在就来晒出你的截图，分享其中的故事吧。,https://www.douban.com/gallery/topic/75042/,287153.0,https://m.douban.com/rexxar/api/v2/gallery/topic/75042
615,8.0,你对艺术做了什么？,艺术在你生活中扮演了一个什么样的角色，在都市青年的每一天，你对艺术做了什么了呢？,https://www.douban.com/gallery/topic/79285/,453.0,https://m.douban.com/rexxar/api/v2/gallery/topic/79285
616,33.0,那些至今没有通关的游戏,有那么一阵子，听闻新游戏上市，我们激动不已；一天天算着发售日期，我们翘首以待；第一时间点击了“购买”按钮，我们满怀希望；当游戏到手时，我们更是有自信能玩上几天几夜不停歇……然后？就没有然后了……也许是因为硬核的技术要求，面对一次又一次的失败，作为手残玩家只能望而却步；抑或这些只是促销时“喜加一”的产物，不知不觉早已被你抛之脑后；或许更简单的是，生活太忙，工作太累，游戏已经失去了他最初的吸引力，只能在架子角落里默默积灰……你有哪些至今都没有通关的游戏？当初又为何放弃通关呢？,https://www.douban.com/gallery/topic/73517/,8929.0,https://m.douban.com/rexxar/api/v2/gallery/topic/73517
617,5.0,第一次玩手游,手机游戏越来越受到年轻人的欢迎，你第一次玩手游遇到哪些趣事？,https://www.douban.com/gallery/topic/72949/,1100.0,https://m.douban.com/rexxar/api/v2/gallery/topic/72949
618,13.0,你最喜欢的游戏翻译,游戏翻译的品质决定了本地玩家对这游戏的第一印象和接受度，市场上充斥着大量粗制滥造的机翻，但也有不少令人拍案叫绝的翻译神来之笔，说说你心中翻译得比较好的游戏吧。,https://www.douban.com/gallery/topic/72174/,51815.0,https://m.douban.com/rexxar/api/v2/gallery/topic/72174
619,16.0,你最希望复刻的老游戏,很多游戏你都久闻大名，但碍于时间久远，设备、画质、操作方式等让现在的你很不适应，告诉大家你最希望得到复刻的那些老游戏吧！,https://www.douban.com/gallery/topic/70486/,4221.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70486
620,10.0,你玩过的开放世界游戏,大家介绍一下你玩过一些自由度高的游戏~,https://www.douban.com/gallery/topic/88551/,28885.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88551
621,4.0,你最想要的游戏周边是什么？,,https://www.douban.com/gallery/topic/70490/,426.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70490
622,8.0,你最喜欢的那台游戏机,对于这个时代的玩家多多少少都会有自己的游戏机，要么是掌机要么是家用机.........来说说你最喜欢的那一台，是因为陪伴你最久还是你最心怡或者你仅仅是因为其机能强劲。,https://www.douban.com/gallery/topic/87679/,892.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87679
623,3.0,你心目中最经典的三款FPS游戏,对FPS好像有执念的我,https://www.douban.com/gallery/topic/70214/,497.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70214
624,3.0,用Minecraft画一幅像素画,隔壁有用 Excel 来画像素画，大家有什么用 Minecraft 画出来的作品可以分享吗,https://www.douban.com/gallery/topic/70031/,22420.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70031
625,29.0,印象最深刻的游戏结局,,https://www.douban.com/gallery/topic/66879/,11862.0,https://m.douban.com/rexxar/api/v2/gallery/topic/66879
626,15.0,你在NintendoSwitch上买到过最值的游戏,,https://www.douban.com/gallery/topic/84323/,3919.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84323
627,7.0,奇葩游戏安利大会,奇葩游戏的脑洞和创新在令人哭笑不得的同时也带来了全新的游戏体验，来安利一下你心目中的高质量奇葩游戏吧。,https://www.douban.com/gallery/topic/81441/,1107.0,https://m.douban.com/rexxar/api/v2/gallery/topic/81441
628,59.0,你对哪片游戏中的大陆充满眷恋？,游戏中的大陆往往能反映出它的世界观。,https://www.douban.com/gallery/topic/66878/,22364.0,https://m.douban.com/rexxar/api/v2/gallery/topic/66878
629,39.0,出新作你必买的系列作,一定有一款系列作对你来说情怀满分。,https://www.douban.com/gallery/topic/66877/,5639.0,https://m.douban.com/rexxar/api/v2/gallery/topic/66877
630,247.0,让你爸妈入坑的游戏,游戏本来就是一件没有年龄限制的事情，谁说爸妈不会入坑？来聊聊让你爸妈入坑的那款游戏吧。,https://www.douban.com/gallery/topic/65336/,1245788.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65336
631,31.0,是什么让你把一个游戏玩了N周目？,,https://www.douban.com/gallery/topic/65335/,9638.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65335
632,726.0,你在Steam上买到过的最值的游戏,,https://www.douban.com/gallery/topic/65334/,2083030.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65334
633,60.0,你在游戏中的虚拟伴侣,,https://www.douban.com/gallery/topic/65333/,40520.0,https://m.douban.com/rexxar/api/v2/gallery/topic/65333
634,160.0,你的像素游戏情结,“像素风”是一种电子时代的复古美学。上个世纪的游戏开发者囿于设备机能，只能用一个像素点来堆积人物和场景，创造了不少佳作。现代技术处理的像素风格游戏层出不穷，无论是过去还是未来，像素游戏一直被许多人喜爱着。怀旧的或是新进的，你有什么像素游戏情结？,https://www.douban.com/gallery/topic/64516/,493686.0,https://m.douban.com/rexxar/api/v2/gallery/topic/64516
635,51.0,令你印象深刻的游戏配乐,,https://www.douban.com/gallery/topic/64047/,28020.0,https://m.douban.com/rexxar/api/v2/gallery/topic/64047
636,7.0,你在游戏中遇到的奇人异事,,https://www.douban.com/gallery/topic/74308/,512.0,https://m.douban.com/rexxar/api/v2/gallery/topic/74308
637,111.0,你为什么“弃游”？,一款游戏让你玩不下去的1000个理由。,https://www.douban.com/gallery/topic/64075/,139805.0,https://m.douban.com/rexxar/api/v2/gallery/topic/64075
638,22.0,你曾经被哪家粉丝感动过？,都说粉丝脑残，其实很多粉丝不脑残的时候也挺可爱的，你有没有被哪家粉丝做的哪件事情说的哪句话感动过呢？,https://www.douban.com/gallery/topic/74942/,37217.0,https://m.douban.com/rexxar/api/v2/gallery/topic/74942
639,306.0,盘点戛纳电影节上明星的隐形实力,戛纳红毯星光熠熠，众多明星携作品自信而来，演员除了惊艳的演技之外，还有很多隐形的技能。有哪些隐形技能是演员职业的加分项？ 隐形实力Max的爱尔康水梯度天天抛邀你分享！,https://www.douban.com/gallery/topic/72114/,238148.0,https://m.douban.com/rexxar/api/v2/gallery/topic/72114
640,184.0,还记得你第一个粉的idol吗？他现在怎样了？,,https://www.douban.com/gallery/topic/21942/,72372.0,https://m.douban.com/rexxar/api/v2/gallery/topic/21942
641,44.0,哪些女明星无论颜值、演技抑或人品都堪称典范？,,https://www.douban.com/gallery/topic/21968/,67986.0,https://m.douban.com/rexxar/api/v2/gallery/topic/21968
642,122.0,你觉得最有韵味的东方美人,,https://www.douban.com/gallery/topic/21672/,240296.0,https://m.douban.com/rexxar/api/v2/gallery/topic/21672
643,13.0,游戏中印象深刻的反派角色,,https://www.douban.com/gallery/topic/67185/,1479.0,https://m.douban.com/rexxar/api/v2/gallery/topic/67185
644,920.0,与名人最不可思议的一次邂逅,不经意间发现名人/大神就在自己身边，你有过这样的经历吗？说出来让大家羡慕一下。,https://www.douban.com/gallery/topic/18821/,2055264.0,https://m.douban.com/rexxar/api/v2/gallery/topic/18821
645,13.0,游戏中的收藏癖,任何游戏最后都被我玩成了收藏游戏。,https://www.douban.com/gallery/topic/66881/,3299.0,https://m.douban.com/rexxar/api/v2/gallery/topic/66881
646,136.0,你喜欢的小众亚洲女明星,,https://www.douban.com/gallery/topic/18421/,226072.0,https://m.douban.com/rexxar/api/v2/gallery/topic/18421
647,44.0,明星们做慈善公益，应该高调还是低调？,,https://www.douban.com/gallery/topic/3066/,4881.0,https://m.douban.com/rexxar/api/v2/gallery/topic/3066
648,180.0,值得关注的豆瓣友邻,随着你加入豆瓣的时间越长，越觉得有意思的事还是发现有趣的豆瓣友邻。豆瓣牛人遍布，总有一些友邻让我们觉得留在豆瓣能学到不少东西，如果你还未发现Ta们？来这个话题里看看吧，你也可以分享你觉得有趣的豆瓣友邻哟！,https://www.douban.com/gallery/topic/926/,493662.0,https://m.douban.com/rexxar/api/v2/gallery/topic/926
649,2809.0,婚姻关系,作为亲密关系的一种，婚姻关系具有多重属性：情感结合、社会契约、伦理秩序……如何看待婚姻关系？一起来谈谈你的看法。,https://www.douban.com/gallery/topic/72/,38981880.0,https://m.douban.com/rexxar/api/v2/gallery/topic/72
650,1039.0,我遭遇过的厌女症,厌女症（Misogyny），也称厌女主义或女性贬抑，是指针对女性的憎恨和厌恶。它可能涉及性别歧视、荡妇羞辱等关键词……你遭遇过哪些形式的厌女症？一起来讲讲你的故事。,https://www.douban.com/gallery/topic/32/,12192262.0,https://m.douban.com/rexxar/api/v2/gallery/topic/32
651,1445.0,我的买房经历,,https://www.douban.com/gallery/topic/168/,2601769.0,https://m.douban.com/rexxar/api/v2/gallery/topic/168
652,1628.0,如果让你和一位明星交换人生，你希望是谁？为什么？,"如果有一个机会，让你和一位明星交换人生你会选择谁？我想我会选择凯特·布兰切特，电影镜头里
,，红毯镜头里，为人妻，为人母，凯特“全情以赴，极致演绎”每一个所扮演的角色，直言“我的一切
,，我自己来掌控”，作为能说出这些话的女人，凯特已然超越了性别，年龄与财富……她的人生就是
,我向往的终极目标。如果是你，你会怎样选择呢？欢迎分享你的观点。",https://www.douban.com/gallery/topic/29548/,5328878.0,https://m.douban.com/rexxar/api/v2/gallery/topic/29548
653,619.0,分娩这关怎么过,不要让产妇一个人战斗,https://www.douban.com/gallery/topic/834/,2385358.0,https://m.douban.com/rexxar/api/v2/gallery/topic/834
654,1005.0,谈教育,,https://www.douban.com/gallery/topic/480/,2692752.0,https://m.douban.com/rexxar/api/v2/gallery/topic/480
655,287.0,当我们谈论尊重身体时,当我们谈论尊重身体时，我们谈论的可能是性观念、代沟、自由、独立、沟通、同理心……你会如何对待与父母的性观念差异？一起来分享你的经历和想法吧。,https://www.douban.com/gallery/topic/18/,2217517.0,https://m.douban.com/rexxar/api/v2/gallery/topic/18
656,931.0,你所了解的抑郁症,关注抑郁症，让更多的人免受伤害。,https://www.douban.com/gallery/topic/29/,1378999.0,https://m.douban.com/rexxar/api/v2/gallery/topic/29
657,30.0,有哪些演员年轻时的颜值令人惊艳？,中外有哪些演员年轻时的颜值与现在有很大反差，但令人惊艳。,https://www.douban.com/gallery/topic/70954/,8062.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70954
